sample_id,dataset_origin,audio_file,audio_path,transcript,emotion_label,depression_score
SAM_01135,Zenodo,s17-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s17-05-04-14.wav,Vocal recording sample,neutral,
SAM_01136,Zenodo,h31-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h31-04-04-14.wav,Vocal recording sample,neutral,
SAM_01137,Zenodo,s7-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s7-05-04-14.wav,Vocal recording sample,neutral,
SAM_01138,Zenodo,d79-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d79-02-04-14.wav,Vocal recording sample,neutral,
SAM_01139,Zenodo,d13-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d13-02-04-14.wav,Vocal recording sample,neutral,
SAM_01140,Zenodo,d58-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d58-02-04-14.wav,Vocal recording sample,neutral,
SAM_01141,Zenodo,s70-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s70-05-04-14.wav,Vocal recording sample,neutral,
SAM_01142,Zenodo,d62-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d62-02-04-14.wav,Vocal recording sample,neutral,
SAM_01143,Zenodo,s28-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s28-05-04-14.wav,Vocal recording sample,neutral,
SAM_01144,Zenodo,h55-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h55-04-04-14.wav,Vocal recording sample,neutral,
SAM_01145,Zenodo,d24-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d24-02-04-14.wav,Vocal recording sample,neutral,
SAM_01146,Zenodo,s69-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s69-05-04-14.wav,Vocal recording sample,neutral,
SAM_01147,Zenodo,h56-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h56-04-04-14.wav,Vocal recording sample,neutral,
SAM_01148,Zenodo,s57-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s57-05-04-14.wav,Vocal recording sample,neutral,
SAM_01149,Zenodo,f13-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f13-03-04-14.wav,Vocal recording sample,neutral,
SAM_01150,Zenodo,f67-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f67-03-04-14.wav,Vocal recording sample,neutral,
SAM_01151,Zenodo,s14-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s14-05-04-14.wav,Vocal recording sample,neutral,
SAM_01152,Zenodo,f78-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f78-03-04-14.wav,Vocal recording sample,neutral,
SAM_01153,Zenodo,s83-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s83-05-04-14.wav,Vocal recording sample,neutral,
SAM_01154,Zenodo,s23-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s23-05-04-14.wav,Vocal recording sample,neutral,
SAM_01155,Zenodo,d50-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d50-02-04-14.wav,Vocal recording sample,neutral,
SAM_01156,Zenodo,h39-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h39-04-04-14.wav,Vocal recording sample,neutral,
SAM_01157,Zenodo,a5-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a5-01-04-14.wav,Vocal recording sample,neutral,
SAM_01158,Zenodo,f29-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f29-03-04-14.wav,Vocal recording sample,neutral,
SAM_01159,Zenodo,h57-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h57-04-04-14.wav,Vocal recording sample,neutral,
SAM_01160,Zenodo,h65-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h65-04-04-14.wav,Vocal recording sample,neutral,
SAM_01161,Zenodo,a13-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a13-01-04-14.wav,Vocal recording sample,neutral,
SAM_01162,Zenodo,f62-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f62-03-04-14.wav,Vocal recording sample,neutral,
SAM_01163,Zenodo,d12-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d12-02-04-14.wav,Vocal recording sample,neutral,
SAM_01164,Zenodo,s43-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s43-05-04-14.wav,Vocal recording sample,neutral,
SAM_01165,Zenodo,f91-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f91-03-04-14.wav,Vocal recording sample,neutral,
SAM_01166,Zenodo,s11-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s11-05-04-14.wav,Vocal recording sample,neutral,
SAM_01167,Zenodo,s8-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s8-05-04-14.wav,Vocal recording sample,neutral,
SAM_01168,Zenodo,d18-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d18-02-04-14.wav,Vocal recording sample,neutral,
SAM_01169,Zenodo,d65-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d65-02-04-14.wav,Vocal recording sample,neutral,
SAM_01170,Zenodo,a90-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a90-01-04-14.wav,Vocal recording sample,neutral,
SAM_01171,Zenodo,d54-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d54-02-04-14.wav,Vocal recording sample,neutral,
SAM_01172,Zenodo,h82-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h82-04-04-14.wav,Vocal recording sample,neutral,
SAM_01173,Zenodo,d38-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d38-02-04-14.wav,Vocal recording sample,neutral,
SAM_01174,Zenodo,d78-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d78-02-04-14.wav,Vocal recording sample,neutral,
SAM_01175,Zenodo,s73-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s73-05-04-14.wav,Vocal recording sample,neutral,
SAM_01176,Zenodo,a58-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a58-01-04-14.wav,Vocal recording sample,neutral,
SAM_01177,Zenodo,sr85-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr85-06-04-14.wav,Vocal recording sample,neutral,
SAM_01178,Zenodo,s87-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s87-05-04-14.wav,Vocal recording sample,neutral,
SAM_01179,Zenodo,h70-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h70-04-04-14.wav,Vocal recording sample,neutral,
SAM_01180,Zenodo,f89-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f89-03-04-14.wav,Vocal recording sample,neutral,
SAM_01181,Zenodo,s30-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s30-05-04-14.wav,Vocal recording sample,neutral,
SAM_01182,Zenodo,h36-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h36-04-04-14.wav,Vocal recording sample,neutral,
SAM_01183,Zenodo,a89-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a89-01-04-14.wav,Vocal recording sample,neutral,
SAM_01184,Zenodo,s22-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s22-05-04-14.wav,Vocal recording sample,neutral,
SAM_01185,Zenodo,h20-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h20-04-04-14.wav,Vocal recording sample,neutral,
SAM_01186,Zenodo,f59-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f59-03-04-14.wav,Vocal recording sample,neutral,
SAM_01187,Zenodo,s78-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s78-05-04-14.wav,Vocal recording sample,neutral,
SAM_01188,Zenodo,d41-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d41-02-04-14.wav,Vocal recording sample,neutral,
SAM_01189,Zenodo,f25-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f25-03-04-14.wav,Vocal recording sample,neutral,
SAM_01190,Zenodo,sr67-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr67-06-04-14.wav,Vocal recording sample,neutral,
SAM_01191,Zenodo,sr64-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr64-06-04-14.wav,Vocal recording sample,neutral,
SAM_01192,Zenodo,a6-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a6-01-04-14.wav,Vocal recording sample,neutral,
SAM_01193,Zenodo,h27-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h27-04-04-14.wav,Vocal recording sample,neutral,
SAM_01194,Zenodo,d17-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d17-02-04-14.wav,Vocal recording sample,neutral,
SAM_01195,Zenodo,s95-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s95-05-04-14.wav,Vocal recording sample,neutral,
SAM_01196,Zenodo,sr4-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr4-06-04-14.wav,Vocal recording sample,neutral,
SAM_01197,Zenodo,s2-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s2-05-04-14.wav,Vocal recording sample,neutral,
SAM_01198,Zenodo,h1-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h1-04-04-14.wav,Vocal recording sample,neutral,
SAM_01199,Zenodo,a3-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a3-01-04-14.wav,Vocal recording sample,neutral,
SAM_01200,Zenodo,d33-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d33-02-04-14.wav,Vocal recording sample,neutral,
SAM_01201,Zenodo,a7-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a7-01-03-11.wav,Vocal recording sample,neutral,
SAM_01202,Zenodo,sr3-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr3-06-03-11.wav,Vocal recording sample,neutral,
SAM_01203,Zenodo,f24-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f24-03-03-11.wav,Vocal recording sample,neutral,
SAM_01204,Zenodo,d51-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d51-02-03-11.wav,Vocal recording sample,neutral,
SAM_01205,Zenodo,s68-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s68-05-03-11.wav,Vocal recording sample,neutral,
SAM_01206,Zenodo,s71-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s71-05-03-11.wav,Vocal recording sample,neutral,
SAM_01207,Zenodo,h33-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h33-04-03-11.wav,Vocal recording sample,neutral,
SAM_01208,Zenodo,sr39-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr39-06-03-11.wav,Vocal recording sample,neutral,
SAM_01209,Zenodo,a59-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a59-01-03-11.wav,Vocal recording sample,neutral,
SAM_01210,Zenodo,h79-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h79-04-03-11.wav,Vocal recording sample,neutral,
SAM_01211,Zenodo,d3-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d3-02-03-11.wav,Vocal recording sample,neutral,
SAM_01212,Zenodo,s101-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s101-05-03-11.wav,Vocal recording sample,neutral,
SAM_01213,Zenodo,a92-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a92-01-03-11.wav,Vocal recording sample,neutral,
SAM_01214,Zenodo,f62-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f62-03-03-11.wav,Vocal recording sample,neutral,
SAM_01215,Zenodo,d41-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d41-02-03-11.wav,Vocal recording sample,neutral,
SAM_01216,Zenodo,sr24-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr24-06-03-11.wav,Vocal recording sample,neutral,
SAM_01217,Zenodo,f15-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f15-03-03-11.wav,Vocal recording sample,neutral,
SAM_01218,Zenodo,f66-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f66-03-03-11.wav,Vocal recording sample,neutral,
SAM_01219,Zenodo,f41-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f41-03-03-11.wav,Vocal recording sample,neutral,
SAM_01220,Zenodo,h69-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h69-04-03-11.wav,Vocal recording sample,neutral,
SAM_01221,Zenodo,d9-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d9-02-03-11.wav,Vocal recording sample,neutral,
SAM_01222,Zenodo,f73-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f73-03-03-11.wav,Vocal recording sample,neutral,
SAM_01223,Zenodo,sr7-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr7-06-03-11.wav,Vocal recording sample,neutral,
SAM_01224,Zenodo,a78-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a78-01-03-11.wav,Vocal recording sample,neutral,
SAM_01225,Zenodo,h37-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h37-04-03-11.wav,Vocal recording sample,neutral,
SAM_01226,Zenodo,f18-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f18-03-03-11.wav,Vocal recording sample,neutral,
SAM_01227,Zenodo,s63-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s63-05-03-11.wav,Vocal recording sample,neutral,
SAM_01228,Zenodo,h45-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h45-04-03-11.wav,Vocal recording sample,neutral,
SAM_01229,Zenodo,h93-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h93-04-03-11.wav,Vocal recording sample,neutral,
SAM_01230,Zenodo,a80-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a80-01-03-11.wav,Vocal recording sample,neutral,
SAM_01231,Zenodo,d85-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d85-02-03-11.wav,Vocal recording sample,neutral,
SAM_01232,Zenodo,f20-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f20-03-03-11.wav,Vocal recording sample,neutral,
SAM_01233,Zenodo,f9-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f9-03-03-11.wav,Vocal recording sample,neutral,
SAM_01234,Zenodo,a18-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a18-01-03-11.wav,Vocal recording sample,neutral,
SAM_01235,Zenodo,d32-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d32-02-03-11.wav,Vocal recording sample,neutral,
SAM_01236,Zenodo,d25-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d25-02-03-11.wav,Vocal recording sample,neutral,
SAM_01237,Zenodo,a96-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a96-01-03-11.wav,Vocal recording sample,neutral,
SAM_01238,Zenodo,h53-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h53-04-03-11.wav,Vocal recording sample,neutral,
SAM_01239,Zenodo,a3-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a3-01-03-11.wav,Vocal recording sample,neutral,
SAM_01240,Zenodo,a83-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a83-01-03-11.wav,Vocal recording sample,neutral,
SAM_01241,Zenodo,f50-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f50-03-03-11.wav,Vocal recording sample,neutral,
SAM_01242,Zenodo,sr56-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr56-06-03-11.wav,Vocal recording sample,neutral,
SAM_01243,Zenodo,d4-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d4-02-03-11.wav,Vocal recording sample,neutral,
SAM_01244,Zenodo,a38-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a38-01-03-11.wav,Vocal recording sample,neutral,
SAM_01245,Zenodo,h88-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h88-04-03-11.wav,Vocal recording sample,neutral,
SAM_01246,Zenodo,h63-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h63-04-03-11.wav,Vocal recording sample,neutral,
SAM_01247,Zenodo,d22-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d22-02-03-11.wav,Vocal recording sample,neutral,
SAM_01248,Zenodo,sr62-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr62-06-03-11.wav,Vocal recording sample,neutral,
SAM_01249,Zenodo,s53-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s53-05-03-11.wav,Vocal recording sample,neutral,
SAM_01250,Zenodo,sr70-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr70-06-03-11.wav,Vocal recording sample,neutral,
SAM_01251,Zenodo,f79-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f79-03-03-11.wav,Vocal recording sample,neutral,
SAM_01252,Zenodo,sr97-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr97-06-03-11.wav,Vocal recording sample,neutral,
SAM_01253,Zenodo,s5-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s5-05-03-11.wav,Vocal recording sample,neutral,
SAM_01254,Zenodo,h58-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h58-04-03-11.wav,Vocal recording sample,neutral,
SAM_01255,Zenodo,h94-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h94-04-03-11.wav,Vocal recording sample,neutral,
SAM_01256,Zenodo,h61-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h61-04-03-11.wav,Vocal recording sample,neutral,
SAM_01257,Zenodo,f48-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f48-03-03-11.wav,Vocal recording sample,neutral,
SAM_01258,Zenodo,a33-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a33-01-03-11.wav,Vocal recording sample,neutral,
SAM_01259,Zenodo,d88-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d88-02-03-11.wav,Vocal recording sample,neutral,
SAM_01260,Zenodo,a93-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a93-01-03-11.wav,Vocal recording sample,neutral,
SAM_01261,Zenodo,a2-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a2-01-03-11.wav,Vocal recording sample,neutral,
SAM_01262,Zenodo,d36-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d36-02-03-11.wav,Vocal recording sample,neutral,
SAM_01263,Zenodo,h19-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h19-04-03-11.wav,Vocal recording sample,neutral,
SAM_01264,Zenodo,a64-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a64-01-03-11.wav,Vocal recording sample,neutral,
SAM_01265,Zenodo,h22-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h22-04-03-11.wav,Vocal recording sample,neutral,
SAM_01266,Zenodo,h77-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h77-04-03-11.wav,Vocal recording sample,neutral,
SAM_01267,Zenodo,h60-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h60-04-03-11.wav,Vocal recording sample,neutral,
SAM_01268,Zenodo,sr95-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr95-06-03-11.wav,Vocal recording sample,neutral,
SAM_01269,Zenodo,f89-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f89-03-03-11.wav,Vocal recording sample,neutral,
SAM_01270,Zenodo,s89-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s89-05-03-11.wav,Vocal recording sample,neutral,
SAM_01271,Zenodo,sr12-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr12-06-03-11.wav,Vocal recording sample,neutral,
SAM_01272,Zenodo,sr34-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr34-06-03-11.wav,Vocal recording sample,neutral,
SAM_01273,Zenodo,s26-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s26-05-03-11.wav,Vocal recording sample,neutral,
SAM_01274,Zenodo,f68-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f68-03-03-11.wav,Vocal recording sample,neutral,
SAM_01275,Zenodo,a76-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a76-01-03-11.wav,Vocal recording sample,neutral,
SAM_01276,Zenodo,h85-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h85-04-03-11.wav,Vocal recording sample,neutral,
SAM_01277,Zenodo,d38-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d38-02-03-11.wav,Vocal recording sample,neutral,
SAM_01278,Zenodo,h52-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h52-04-03-11.wav,Vocal recording sample,neutral,
SAM_01279,Zenodo,d31-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d31-02-03-11.wav,Vocal recording sample,neutral,
SAM_01280,Zenodo,sr6-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr6-06-03-11.wav,Vocal recording sample,neutral,
SAM_01281,Zenodo,a63-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a63-01-03-11.wav,Vocal recording sample,neutral,
SAM_01282,Zenodo,f99-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f99-03-03-11.wav,Vocal recording sample,neutral,
SAM_01283,Zenodo,a81-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a81-01-03-11.wav,Vocal recording sample,neutral,
SAM_01284,Zenodo,sr28-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr28-06-03-11.wav,Vocal recording sample,neutral,
SAM_01285,Zenodo,sr94-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr94-06-03-11.wav,Vocal recording sample,neutral,
SAM_01286,Zenodo,h68-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h68-04-03-11.wav,Vocal recording sample,neutral,
SAM_01287,Zenodo,h14-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h14-04-03-11.wav,Vocal recording sample,neutral,
SAM_01288,Zenodo,a66-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a66-01-03-11.wav,Vocal recording sample,neutral,
SAM_01289,Zenodo,s90-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s90-05-03-11.wav,Vocal recording sample,neutral,
SAM_01290,Zenodo,d82-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d82-02-03-11.wav,Vocal recording sample,neutral,
SAM_01291,Zenodo,a15-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a15-01-03-11.wav,Vocal recording sample,neutral,
SAM_01292,Zenodo,sr45-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr45-06-03-11.wav,Vocal recording sample,neutral,
SAM_01293,Zenodo,d44-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d44-02-03-11.wav,Vocal recording sample,neutral,
SAM_01294,Zenodo,f1-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f1-03-03-11.wav,Vocal recording sample,neutral,
SAM_01295,Zenodo,f52-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f52-03-03-11.wav,Vocal recording sample,neutral,
SAM_01296,Zenodo,h57-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h57-04-03-11.wav,Vocal recording sample,neutral,
SAM_01297,Zenodo,s61-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s61-05-03-11.wav,Vocal recording sample,neutral,
SAM_01298,Zenodo,f27-03-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/f27-03-03-11.wav,Vocal recording sample,neutral,
SAM_01299,Zenodo,d12-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d12-02-03-11.wav,Vocal recording sample,neutral,
SAM_01300,Zenodo,h49-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h49-04-03-11.wav,Vocal recording sample,neutral,
SAM_01301,Zenodo,s88-05-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/s88-05-03-11.wav,Vocal recording sample,neutral,
SAM_01302,Zenodo,d102-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d102-02-03-11.wav,Vocal recording sample,neutral,
SAM_01303,Zenodo,a47-01-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/a47-01-03-11.wav,Vocal recording sample,neutral,
SAM_01304,Zenodo,h23-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h23-04-03-11.wav,Vocal recording sample,neutral,
SAM_01305,Zenodo,d95-02-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/d95-02-03-11.wav,Vocal recording sample,neutral,
SAM_01306,Zenodo,sr32-06-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/sr32-06-03-11.wav,Vocal recording sample,neutral,
SAM_01307,Zenodo,h43-04-03-11.wav,zenodo_16210020/SITB-OSED/Actor_3Berhampuri/h43-04-03-11.wav,Vocal recording sample,neutral,
